time	a	b
134	17854	18103
90	17854	18103
161	18497	18746
43	18497	18746
86	19159	19409
74	19159	19409
152	294	543
56	294	543
211	938	1188
10	938	1188
55	1603	1852
150	1603	1852
112	2249	2498
71	2249	2498
175	2892	3141
27	2892	3141
63	3532	3784
140	3532	3784
66	4190	4439
149	4190	4439
101	4845	5094
90	4845	5094
177	5485	5734
42	5485	5734
169	6125	6376
44	6125	6376
54	6790	7039
160	6790	7039
82	7492	7741
114	7492	7741
152	8132	8382
35	8132	8382
56	8810	9059
161	8810	9059
184	9445	9694
32	9445	9694
55	10159	10409
129	10159	10409
189	10892	11142
44	10892	11142
106	11574	11825
95	11574	11825
152	12254	12504
66	12254	12504
185	12859	13115
50	12859	13115
80	13510	13759
147	13510	13759
112	14152	14402
93	14152	14402
39	14846	15031
122	14846	15031
73	15420	15669
123	15420	15669
85	16084	16334
145	16084	16334
54	16712	16961
157	16712	16961
184	17353	17604
42	17353	17604
44	18011	18260
159	18011	18260
125	18675	18930
102	18675	18930
150	19366	19616
62	19366	19616
135	314	564
44	314	564
96	972	1223
18	972	1223
236	1613	1864
0	1613	1864
148	2255	2505
49	2255	2505
227	2926	3176
0	2926	3176
188	3622	3871
11	3622	3871
104	4297	4547
17	4297	4547
146	4937	5188
54	4937	5188
117	5607	5802
7	5607	5802
212	6210	6461
0	6210	6461
194	6843	7093
0	6843	7093
219	7541	7791
0	7541	7791
16	8186	8437
24	8186	8437
105	8819	9069
54	8819	9069
0	9448	9698
0	9448	9698
41	10079	10329
58	10079	10329
157	10718	10968
2	10718	10968
31	11328	11578
53	11328	11578
32	11950	12200
5	11950	12200
14	12604	12855
46	12604	12855
45	13231	13481
26	13231	13481
26	13871	14126
9	13871	14126
71	14555	14806
90	14555	14806
99	15190	15441
0	15190	15441
192	15829	16080
25	15829	16080
128	16450	16700
11	16450	16700
61	17095	17343
48	17095	17343
107	17803	18053
98	17803	18053
148	18439	18690
21	18439	18690
63	19069	19319
26	19069	19319
200	293	544
0	293	544
183	965	1213
0	965	1213
67	1593	1842
145	1593	1842
115	2250	2498
110	2250	2498
27	2947	3196
134	2947	3196
142	3580	3831
0	3580	3831
226	4232	4483
7	4232	4483
49	4866	5117
133	4866	5117
69	5563	5814
24	5563	5814
115	6243	6494
87	6243	6494
31	6884	7135
194	6884	7135
167	7544	7795
52	7544	7795
192	8190	8440
14	8190	8440
108	8830	9086
116	8830	9086
172	9460	9710
31	9460	9710
189	10095	10343
32	10095	10343
222	10711	10962
0	10711	10962
21	11405	11655
141	11405	11655
23	12028	12277
202	12028	12277
15	12665	12944
225	12665	12944
71	13327	13578
57	13327	13578
25	13956	14071
58	13956	14071
23	14501	14752
150	14501	14752
188	15134	15385
14	15134	15385
182	15781	16032
35	15781	16032
146	16440	16690
67	16440	16690
67	17061	17310
140	17061	17310
58	17755	18005
147	17755	18005
29	18387	18635
105	18387	18635
0	19024	19276
163	19024	19276
89	2047	2297
67	2047	2297
55	2816	3067
15	2816	3067
19	3497	3749
32	3497	3749
83	4188	4438
12	4188	4438
94	4914	5164
23	4914	5164
104	5560	5810
20	5560	5810
130	6216	6467
20	6216	6467
151	6861	7112
0	6861	7112
79	7559	7809
19	7559	7809
161	8189	8440
0	8189	8440
117	8829	9080
5	8829	9080
145	9519	9770
0	9519	9770
125	10170	10421
9	10170	10421
115	10852	11104
0	10852	11104
55	11505	11757
59	11505	11757
60	12142	12393
5	12142	12393
108	12845	13095
13	12845	13095
190	13649	13901
32	13649	13901
47	14293	14479
15	14293	14479
160	14885	15137
21	14885	15137
145	15517	15766
25	15517	15766
88	16176	16426
13	16176	16426
163	16904	17153
0	16904	17153
32	17599	17851
47	17599	17851
76	18259	18510
40	18259	18510
92	18893	19144
20	18893	19144
74	19518	19769
43	19518	19769
45	20151	20402
163	20151	20402
111	20886	21135
62	20886	21135
157	21508	21759
17	21508	21759
89	339	589
134	339	589
46	990	1241
171	990	1241
81	1616	1865
131	1616	1865
164	2329	2580
58	2329	2580
158	3057	3309
62	3057	3309
117	3654	3914
113	3654	3914
81	4303	4554
123	4303	4554
156	4937	5188
57	4937	5188
54	5717	5912
121	5717	5912
102	6394	6646
117	6394	6646
29	7192	7443
202	7192	7443
185	7798	8057
40	7798	8057
79	8541	8794
132	8541	8794
52	9625	9875
170	9625	9875
101	10318	10568
103	10318	10568
141	11165	11415
82	11165	11415
126	11793	12044
80	11793	12044
31	12526	12778
204	12526	12778
102	13148	13402
112	13148	13402
47	13777	14029
184	13777	14029
113	14440	14690
111	14440	14690
158	15081	15331
70	15081	15331
144	15678	15935
70	15678	15935
28	16329	16578
182	16329	16578
75	17132	17382
141	17132	17382
140	17764	18019
91	17764	18019
33	18394	18643
198	18394	18643
158	19055	19305
59	19055	19305
104	19705	19954
125	19705	19954
68	20340	20592
143	20340	20592
174	295	547
40	295	547
173	890	1150
47	890	1150
169	1537	1786
55	1537	1786
164	2131	2384
52	2131	2384
86	2765	3013
123	2765	3013
53	3611	3867
170	3611	3867
57	4220	4469
153	4220	4469
168	4855	5105
48	4855	5105
121	5749	5998
83	5749	5998
89	6378	6628
128	6378	6628
109	7051	7300
102	7051	7300
105	7880	8130
96	7880	8130
89	8498	8747
118	8498	8747
106	9131	9382
107	9131	9382
163	9759	10011
49	9759	10011
73	10616	10866
149	10616	10866
217	11232	11482
11	11232	11482
135	11908	12157
67	11908	12157
63	12647	12897
146	12647	12897
90	13288	13537
128	13288	13537
28	13910	14160
202	13910	14160
25	14561	14676
67	14561	14676
47	15057	15307
169	15057	15307
169	15686	15935
42	15686	15935
103	16315	16566
125	16315	16566
100	16957	17208
102	16957	17208
90	17594	17844
87	17594	17844
106	18229	18478
99	18229	18478
52	18882	19131
165	18882	19131
97	19514	19764
116	19514	19764
51	371	620
171	371	620
97	998	1248
116	998	1248
79	1663	1912
143	1663	1912
173	2289	2540
49	2289	2540
62	2936	3186
160	2936	3186
57	3569	3821
161	3569	3821
159	4194	4444
59	4194	4444
96	4838	5088
118	4838	5088
43	5603	5859
181	5603	5859
78	6244	6494
149	6244	6494
56	7017	7267
168	7017	7267
145	7762	8011
76	7762	8011
132	8640	8892
83	8640	8892
132	9272	9527
83	9272	9527
94	9900	10150
133	9900	10150
54	10541	10791
171	10541	10791
92	11165	11415
127	11165	11415
150	11793	12042
66	11793	12042
88	12430	12617
62	12430	12617
122	12986	13237
88	12986	13237
174	13758	14008
41	13758	14008
102	14417	14669
118	14417	14669
173	15206	15456
51	15206	15456
50	15834	16083
175	15834	16083
145	16471	16721
73	16471	16721
192	17087	17336
31	17087	17336
80	17773	18022
141	17773	18022
147	18391	18640
70	18391	18640
65	19118	19367
157	19118	19367
147	19747	19998
77	19747	19998
238	311	562
0	311	562
156	978	1227
68	978	1227
233	1641	1910
13	1641	1910
120	2351	2602
2	2351	2602
140	3060	3310
86	3060	3310
171	3714	3977
59	3714	3977
152	4462	4712
64	4462	4712
103	5113	5361
112	5113	5361
0	5760	6010
229	5760	6010
157	6455	6649
10	6455	6649
104	7577	7828
128	7577	7828
211	8298	8549
16	8298	8549
136	8962	9212
91	8962	9212
206	9806	10057
18	9806	10057
231	10469	10720
0	10469	10720
89	11661	11909
136	11661	11909
139	12362	12612
0	12362	12612
184	13060	13311
33	13060	13311
239	13744	13994
0	13744	13994
129	14408	14658
100	14408	14658
229	15072	15323
0	15072	15323
100	15714	15965
122	15714	15965
206	16423	16675
17	16423	16675
178	17176	17426
46	17176	17426
230	17829	18079
0	17829	18079
225	18482	18733
0	18482	18733
196	19154	19406
34	19154	19406
173	19809	20059
13	19809	20059
75	20454	20704
143	20454	20704
0	21116	21366
236	21116	21366
224	355	607
0	355	607
75	994	1245
156	994	1245
223	1643	1894
0	1643	1894
129	2318	2568
98	2318	2568
134	2980	3231
90	2980	3231
28	3661	3910
204	3661	3910
188	4331	4581
32	4331	4581
130	4978	5228
70	4978	5228
134	5767	6018
72	5767	6018
16	6421	6671
201	6421	6671
203	7074	7325
20	7074	7325
180	8232	8482
53	8232	8482
239	8884	9135
0	8884	9135
120	9565	9816
102	9565	9816
85	10226	10477
129	10226	10477
0	10880	11131
217	10880	11131
170	11525	11774
35	11525	11774
79	12253	12503
91	12253	12503
116	12910	13164
118	12910	13164
49	13555	13806
172	13555	13806
41	14202	14453
158	14202	14453
163	14859	15110
56	14859	15110
178	15510	15758
42	15510	15758
0	16167	16284
0	16167	16284
78	16718	16966
139	16718	16966
111	17348	17599
93	17348	17599
0	18002	18117
65	18002	18117
80	18539	18790
148	18539	18790
215	19202	19453
0	19202	19453
18	20073	20324
210	20073	20324
92	404	655
130	404	655
142	1059	1309
88	1059	1309
199	1741	1991
28	1741	1991
156	2422	2672
70	2422	2672
135	3112	3363
85	3112	3363
48	3790	4040
174	3790	4040
70	4458	4708
80	4458	4708
187	5175	5424
33	5175	5424
50	5859	6109
178	5859	6109
136	6523	6708
35	6523	6708
38	6999	7249
182	6999	7249
237	7927	8177
0	7927	8177
236	8597	8847
0	8597	8847
133	9280	9530
103	9280	9530
0	9946	10196
229	9946	10196
187	10654	10903
0	10654	10903
18	11314	11564
0	11314	11564
85	12357	12607
128	12357	12607
211	13141	13390
18	13141	13390
240	14206	14457
0	14206	14457
107	14909	15160
122	14909	15160
248	15580	15832
0	15580	15832
249	16322	16572
0	16322	16572
248	17064	17313
0	17064	17313
245	18031	18281
0	18031	18281
0	18705	18956
34	18705	18956
108	19361	19611
110	19361	19611
210	20256	20506
10	20256	20506
141	20893	21144
75	20893	21144
178	21659	21910
56	21659	21910
116	369	619
114	369	619
59	1037	1287
159	1037	1287
74	1696	1945
146	1696	1945
126	2370	2620
104	2370	2620
110	3059	3311
124	3059	3311
170	3714	3965
69	3714	3965
95	4379	4631
134	4379	4631
48	5029	5278
180	5029	5278
0	5687	5936
244	5687	5936
21	6336	6532
158	6336	6532
141	6953	7203
94	6953	7203
170	7638	7888
67	7638	7888
36	8276	8528
205	8276	8528
139	8938	9187
80	8938	9187
100	9595	9846
116	9595	9846
51	10285	10534
168	10285	10534
29	10918	11167
205	10918	11167
46	11569	11818
178	11569	11818
72	12216	12465
137	12216	12465
40	12889	13138
185	12889	13138
18	13534	13785
209	13534	13785
2	14215	14465
236	14215	14465
0	14903	15152
240	14903	15152
0	15556	15806
232	15556	15806
111	16198	16450
86	16198	16450
140	16870	17121
84	16870	17121
133	17518	17767
79	17518	17767
64	18170	18425
170	18170	18425
109	18834	19083
126	18834	19083
33	19480	19730
206	19480	19730
22	339	589
206	339	589
208	1003	1252
25	1003	1252
31	1663	1913
197	1663	1913
0	2326	2575
241	2326	2575
119	2992	3242
101	2992	3242
157	3651	3901
75	3651	3901
167	4290	4542
62	4290	4542
192	4940	5196
48	4940	5196
123	5593	5842
93	5593	5842
39	6336	6585
187	6336	6585
138	7012	7262
84	7012	7262
32	7670	7920
204	7670	7920
30	8351	8601
186	8351	8601
175	8997	9247
54	8997	9247
152	9634	9884
61	9634	9884
66	10305	10557
171	10305	10557
186	10953	11202
37	10953	11202
42	11587	11837
188	11587	11837
19	12222	12471
205	12222	12471
106	12868	13117
112	12868	13117
104	13639	13888
108	13639	13888
94	14284	14535
135	14284	14535
158	14986	15235
66	14986	15235
32	15624	15739
69	15624	15739
88	16150	16401
113	16150	16401
104	16810	17059
117	16810	17059
23	17460	17575
77	17460	17575
96	17972	18221
111	17972	18221
192	18612	18861
43	18612	18861
149	19436	19687
70	19436	19687
115	334	584
108	334	584
95	991	1241
137	991	1241
173	1633	1882
59	1633	1882
93	2293	2544
138	2293	2544
11	2953	3202
218	2953	3202
12	3595	3844
227	3595	3844
65	4251	4501
167	4251	4501
112	4911	5160
124	4911	5160
0	5558	5807
234	5558	5807
10	6244	6430
171	6244	6430
7	6754	7006
231	6754	7006
19	7459	7710
213	7459	7710
62	8151	8401
173	8151	8401
0	8822	9072
240	8822	9072
0	9468	9719
245	9468	9719
73	10119	10368
157	10119	10368
0	10764	11014
239	10764	11014
143	11443	11693
87	11443	11693
57	12089	12340
165	12089	12340
122	12749	12998
116	12749	12998
27	13400	13650
202	13400	13650
61	14056	14306
165	14056	14306
31	14733	14983
196	14733	14983
0	15387	15636
239	15387	15636
28	16063	16313
203	16063	16313
28	16726	16975
200	16726	16975
62	17400	17649
158	17400	17649
16	18062	18311
204	18062	18311
108	18716	18965
113	18716	18965
200	19367	19617
30	19367	19617
24	310	561
50	310	561
0	945	1195
226	945	1195
53	1594	1844
36	1594	1844
121	2265	2515
29	2265	2515
40	2916	3167
64	2916	3167
62	3576	3826
142	3576	3826
13	4245	4495
96	4245	4495
0	4897	5148
83	4897	5148
29	5544	5795
99	5544	5795
106	6221	6415
56	6221	6415
0	6794	7044
0	6794	7044
0	8329	8579
33	8329	8579
13	9258	9509
231	9258	9509
0	9918	10168
144	9918	10168
68	10552	10803
47	10552	10803
24	11209	11459
113	11209	11459
0	11848	12099
188	11848	12099
0	12484	12735
65	12484	12735
169	13130	13379
0	13130	13379
0	13770	14020
101	13770	14020
22	14415	14665
61	14415	14665
0	15123	15373
33	15123	15373
0	15849	16105
40	15849	16105
0	16554	16804
124	16554	16804
53	17298	17546
148	17298	17546
47	18044	18295
160	18044	18295
112	18889	19140
96	18889	19140
16	19620	19871
209	19620	19871
87	20290	20541
123	20290	20541
48	20945	21194
166	20945	21194
59	408	657
147	408	657
36	1036	1287
192	1036	1287
12	1656	1906
127	1656	1906
16	2298	2573
245	2298	2573
95	3010	3259
119	3010	3259
2	3642	3892
221	3642	3892
77	4295	4546
141	4295	4546
29	4939	5190
60	4939	5190
28	5578	5828
83	5578	5828
32	6209	6460
186	6209	6460
29	6951	7201
71	6951	7201
66	8176	8427
126	8176	8427
33	8799	9050
200	8799	9050
72	9458	9709
142	9458	9709
82	10115	10365
147	10115	10365
34	10755	11004
201	10755	11004
173	11399	11650
58	11399	11650
79	12026	12277
93	12026	12277
61	12640	12891
141	12640	12891
92	13292	13542
101	13292	13542
78	13944	14193
127	13944	14193
49	14583	14834
145	14583	14834
64	15284	15533
166	15284	15533
19	15909	16025
90	15909	16025
125	16442	16690
94	16442	16690
27	17093	17345
212	17093	17345
2	17746	17862
107	17746	17862
97	18229	18479
127	18229	18479
111	18867	19118
122	18867	19118
78	19678	19928
54	19678	19928
0	388	639
215	388	639
120	1040	1291
108	1040	1291
66	1695	1945
114	1695	1945
78	2341	2592
132	2341	2592
31	2985	3236
190	2985	3236
13	3608	3859
153	3608	3859
74	4282	4532
134	4282	4532
22	4940	5191
48	4940	5191
0	5573	5825
167	5573	5825
62	6214	6398
85	6214	6398
55	6668	6919
105	6668	6919
15	7408	7658
173	7408	7658
78	8047	8299
56	8047	8299
61	8697	8945
94	8697	8945
40	9353	9603
85	9353	9603
2	9997	10248
14	9997	10248
11	10635	10885
126	10635	10885
3	11286	11536
0	11286	11536
6	11930	12181
67	11930	12181
28	12581	12831
175	12581	12831
0	13217	13467
209	13217	13467
0	13855	14106
207	13855	14106
106	14555	14805
94	14555	14805
154	15180	15430
60	15180	15430
0	15809	16058
224	15809	16058
70	16445	16694
86	16445	16694
107	17082	17333
54	17082	17333
0	17738	17988
68	17738	17988
74	18385	18635
37	18385	18635
83	19367	19617
122	19367	19617
125	307	558
102	307	558
99	956	1206
129	956	1206
65	1587	1837
141	1587	1837
195	2256	2507
38	2256	2507
116	2912	3162
79	2912	3162
190	3554	3804
42	3554	3804
206	4315	4566
25	4315	4566
76	5008	5258
145	5008	5258
38	5643	5892
186	5643	5892
105	6289	6485
64	6289	6485
169	6898	7146
8	6898	7146
155	7592	7842
37	7592	7842
147	8222	8472
24	8222	8472
162	9230	9480
24	9230	9480
94	9860	10109
70	9860	10109
130	10496	10746
67	10496	10746
63	11130	11380
139	11130	11380
93	11775	12024
83	11775	12024
165	12444	12696
43	12444	12696
102	13101	13350
70	13101	13350
33	13734	13984
146	13734	13984
62	14367	14616
164	14367	14616
11	15002	15251
223	15002	15251
66	15652	15902
121	15652	15902
154	16314	16564
41	16314	16564
110	16964	17214
62	16964	17214
173	17610	17860
35	17610	17860
101	18249	18500
102	18249	18500
88	18896	19146
44	18896	19146
4	19532	19787
233	19532	19787
43	333	582
188	333	582
106	1036	1285
124	1036	1285
206	1713	1965
23	1713	1965
132	2345	2596
99	2345	2596
141	2970	3221
82	2970	3221
19	3663	3914
208	3663	3914
200	4441	4691
27	4441	4691
208	5182	5432
14	5182	5432
97	5811	6060
124	5811	6060
4	6424	6674
224	6424	6674
191	7187	7436
25	7187	7436
65	7873	8125
150	7873	8125
0	8512	8763
234	8512	8763
226	9133	9383
0	9133	9383
189	9764	10015
41	9764	10015
50	10403	10652
179	10403	10652
191	11076	11327
38	11076	11327
119	11715	11970
110	11715	11970
54	12392	12643
182	12392	12643
42	13020	13269
185	13020	13269
150	13651	13901
40	13651	13901
9	14289	14538
201	14289	14538
191	14959	15214
36	14959	15214
8	15600	15715
94	15600	15715
172	16119	16370
62	16119	16370
219	16783	17033
0	16783	17033
11	17419	17533
98	17419	17533
197	17932	18182
28	17932	18182
167	18574	18826
65	18574	18826
199	19391	19641
29	19391	19641
136	292	543
67	292	543
138	930	1180
57	930	1180
182	1581	1831
12	1581	1831
82	2240	2489
90	2240	2489
70	2908	3158
125	2908	3158
19	3550	3800
195	3550	3800
43	4188	4438
161	4188	4438
143	4803	5055
67	4803	5055
27	5454	5702
193	5454	5702
23	6094	6280
130	6094	6280
48	6533	6783
147	6533	6783
54	7332	7582
58	7332	7582
109	7984	8233
39	7984	8233
124	8630	8879
23	8630	8879
13	9284	9533
165	9284	9533
102	9934	10183
67	9934	10183
18	10568	10817
171	10568	10817
63	11209	11458
112	11209	11458
74	11854	12104
114	11854	12104
99	12502	12752
78	12502	12752
70	13132	13383
84	13132	13383
46	13799	14048
89	13799	14048
50	14476	14732
166	14476	14732
102	15124	15373
68	15124	15373
25	15779	16030
150	15779	16030
32	16424	16673
199	16424	16673
141	17072	17324
23	17072	17324
71	17975	18225
145	17975	18225
120	18600	18850
38	18600	18850
154	19232	19482
6	19232	19482
0	543	830
226	543	830
28	1217	1466
142	1217	1466
67	1847	2096
115	1847	2096
39	2491	2741
187	2491	2741
143	3120	3371
60	3120	3371
64	3748	3997
109	3748	3997
20	4379	4630
101	4379	4630
56	5017	5266
9	5017	5266
1	5643	5838
75	5643	5838
75	6215	6465
70	6215	6465
1	6854	7108
218	6854	7108
78	7496	7746
156	7496	7746
136	8138	8387
46	8138	8387
118	8776	9025
97	8776	9025
92	9408	9658
41	9408	9658
81	10141	10392
99	10141	10392
39	10765	11014
154	10765	11014
52	11472	11735
66	11472	11735
125	12107	12359
88	12107	12359
46	12750	13000
164	12750	13000
11	13381	13630
212	13381	13630
39	14022	14272
136	14022	14272
110	14697	14947
121	14697	14947
31	15333	15581
196	15333	15581
34	15998	16247
70	15998	16247
0	16633	16883
59	16633	16883
8	17267	17517
112	17267	17517
0	17900	18150
2	17900	18150
3	18530	18781
55	18530	18781
8	19182	19432
148	19182	19432
67	291	542
139	291	542
91	999	1248
126	999	1248
124	1647	1898
105	1647	1898
193	2276	2525
32	2276	2525
7	2919	3168
217	2919	3168
107	3559	3810
105	3559	3810
168	4239	4490
44	4239	4490
143	4874	5122
69	4874	5122
135	5538	5787
84	5538	5787
0	6156	6407
46	6156	6407
97	6802	7051
128	6802	7051
38	7462	7711
189	7462	7711
46	8105	8355
177	8105	8355
53	8767	9022
180	8767	9022
119	9417	9667
108	9417	9667
143	10088	10338
86	10088	10338
152	10721	10972
61	10721	10972
96	11351	11600
10	11351	11600
6	11988	12239
202	11988	12239
24	12640	12891
196	12640	12891
0	13294	13545
214	13294	13545
23	13923	14038
15	13923	14038
18	14464	14716
0	14464	14716
146	15121	15372
76	15121	15372
118	15753	16004
95	15753	16004
92	16389	16638
122	16389	16638
54	17019	17269
152	17019	17269
17	17650	17899
50	17650	17899
4	18305	18554
228	18305	18554
104	18994	19245
118	18994	19245
118	317	568
106	317	568
16	955	1206
120	955	1206
108	1597	1847
64	1597	1847
148	2242	2491
76	2242	2491
6	2880	3131
192	2880	3131
23	3526	3777
106	3526	3777
84	4184	4435
58	4184	4435
89	4827	5078
131	4827	5078
15	5470	5725
148	5470	5725
94	6126	6376
29	6126	6376
87	6756	7008
110	6756	7008
56	7423	7673
72	7423	7673
37	8050	8301
72	8050	8301
91	8690	8939
85	8690	8939
56	9333	9584
84	9333	9584
0	9972	10222
211	9972	10222
68	10602	10854
6	10602	10854
25	11243	11491
33	11243	11491
16	11865	12049
79	11865	12049
94	12442	12697
137	12442	12697
66	13089	13339
54	13089	13339
33	13719	13968
43	13719	13968
0	14475	14725
2	14475	14725
0	15538	15788
3	15538	15788
23	16214	16464
19	16214	16464
16	16867	17117
34	16867	17117
102	17496	17745
42	17496	17745
84	18128	18378
24	18128	18378
58	18761	19012
75	18761	19012
126	19408	19711
81	19408	19711
197	282	531
25	282	531
181	900	1150
7	900	1150
75	1526	1776
150	1526	1776
181	2163	2412
34	2163	2412
194	2812	3062
2	2812	3062
42	3464	3714
148	3464	3714
113	4100	4349
94	4100	4349
111	4850	5100
69	4850	5100
79	5478	5728
113	5478	5728
50	6153	6403
130	6153	6403
86	6793	7042
89	6793	7042
179	7476	7725
17	7476	7725
83	8115	8367
119	8115	8367
19	8885	9137
140	8885	9137
114	9536	9787
76	9536	9787
153	10182	10432
8	10182	10432
93	10816	11073
122	10816	11073
182	11478	11727
3	11478	11727
134	12149	12398
20	12149	12398
92	12938	13187
116	12938	13187
57	13633	13883
128	13633	13883
106	14327	14578
94	14327	14578
74	15001	15250
106	15001	15250
166	15735	15987
43	15735	15987
169	16446	16695
0	16446	16695
32	17113	17362
190	17113	17362
71	17791	18039
130	17791	18039
47	18492	18688
101	18492	18688
169	19242	19491
0	19242	19491
84	19875	20125
112	19875	20125
175	286	538
27	286	538
163	911	1161
18	911	1161
63	1542	1791
162	1542	1791
64	2169	2420
138	2169	2420
154	2792	3042
30	2792	3042
171	3447	3703
46	3447	3703
119	4077	4326
77	4077	4326
167	4836	5087
42	4836	5087
114	5465	5720
118	5465	5720
99	6152	6403
91	6152	6403
21	6804	7053
168	6804	7053
93	7448	7698
109	7448	7698
112	8076	8325
119	8076	8325
41	8711	8962
184	8711	8962
61	9358	9474
37	9358	9474
29	9855	10104
186	9855	10104
96	10835	11084
112	10835	11084
156	11468	11717
27	11468	11717
0	12156	12406
235	12156	12406
143	12782	13032
51	12782	13032
76	13407	13657
116	13407	13657
0	14034	14283
237	14034	14283
112	14696	14946
65	14696	14946
69	15341	15591
124	15341	15591
44	15986	16235
177	15986	16235
153	16628	16877
58	16628	16877
171	17281	17535
36	17281	17535
115	17945	18195
85	17945	18195
125	18586	18835
72	18586	18835
44	19234	19489
161	19234	19489
157	305	554
69	305	554
142	928	1180
87	928	1180
45	1564	1813
107	1564	1813
176	2214	2463
47	2214	2463
212	3109	3358
15	3109	3358
123	3739	3988
97	3739	3988
115	4372	4621
99	4372	4621
137	4994	5245
88	4994	5245
178	5615	5864
47	5615	5864
244	6263	6515
0	6263	6515
115	6905	7156
122	6905	7156
34	7603	7852
115	7603	7852
185	8199	8456
53	8199	8456
99	8947	9199
119	8947	9199
200	9616	9867
38	9616	9867
50	10319	10570
171	10319	10570
96	10961	11210
130	10961	11210
108	11589	11838
58	11589	11838
194	12227	12476
39	12227	12476
241	12864	13113
0	12864	13113
135	13504	13790
116	13504	13790
63	14184	14434
156	14184	14434
60	14856	15041
92	14856	15041
182	15423	15672
47	15423	15672
26	16048	16299
187	16048	16299
11	16683	16933
228	16683	16933
160	17281	17532
34	17281	17532
187	17919	18169
37	17919	18169
135	18551	18800
90	18551	18800
161	19189	19439
64	19189	19439
67	299	549
163	299	549
116	954	1203
115	954	1203
222	1605	1856
16	1605	1856
135	2261	2512
95	2261	2512
2	3016	3268
212	3016	3268
88	3645	3894
136	3645	3894
26	4294	4545
211	4294	4545
33	4939	5189
203	4939	5189
69	5581	5776
20	5581	5776
100	6185	6437
130	6185	6437
2	6826	7075
234	6826	7075
133	7508	7757
86	7508	7757
43	8156	8408
195	8156	8408
67	8810	9060
141	8810	9060
17	9508	9759
179	9508	9759
161	10198	10448
69	10198	10448
208	10955	11206
17	10955	11206
117	11666	11915
101	11666	11915
0	12316	12565
248	12316	12565
6	13009	13260
164	13009	13260
51	13641	13890
172	13641	13890
160	14307	14559
85	14307	14559
101	15025	15274
0	15025	15274
2	15670	15919
218	15670	15919
64	16293	16550
175	16293	16550
82	16956	17206
143	16956	17206
7	17616	17866
225	17616	17866
54	18300	18549
155	18300	18549
150	18960	19210
78	18960	19210
180	19622	19871
54	19622	19871
133	292	542
0	292	542
40	923	1173
90	923	1173
106	1558	1809
60	1558	1809
31	2211	2460
44	2211	2460
0	2839	3089
162	2839	3089
203	3490	3740
9	3490	3740
4	4132	4382
112	4132	4382
0	4776	5026
183	4776	5026
55	5401	5651
28	5401	5651
210	6056	6306
1	6056	6306
2	6704	6953
206	6704	6953
14	7398	7648
179	7398	7648
10	8027	8276
0	8027	8276
73	8680	8930
56	8680	8930
13	9307	9556
156	9307	9556
12	9954	10203
120	9954	10203
65	10601	10850
130	10601	10850
3	11240	11490
227	11240	11490
9	11876	12125
161	11876	12125
0	12507	12757
215	12507	12757
1	13137	13387
168	13137	13387
15	13770	13885
88	13770	13885
13	14328	14576
221	14328	14576
59	14958	15208
76	14958	15208
0	15613	15863
214	15613	15863
65	16266	16516
103	16266	16516
139	16921	17171
62	16921	17171
29	17554	17803
147	17554	17803
3	18203	18489
240	18203	18489
28	18879	19128
188	18879	19128
115	311	560
112	311	560
136	947	1196
93	947	1196
95	1597	1847
114	1597	1847
130	2233	2484
103	2233	2484
34	2876	3126
187	2876	3126
164	3513	3763
56	3513	3763
235	4166	4416
0	4166	4416
175	4788	5037
44	4788	5037
176	5430	5680
41	5430	5680
77	6071	6320
146	6071	6320
133	6719	6969
97	6719	6969
154	7402	7651
73	7402	7651
223	8056	8306
14	8056	8306
160	8704	8959
74	8704	8959
136	9357	9606
89	9357	9606
0	10010	10260
223	10010	10260
52	10665	10915
178	10665	10915
54	11311	11560
157	11311	11560
10	11949	12133
155	11949	12133
71	12526	12775
162	12526	12775
106	13181	13432
124	13181	13432
101	13829	14078
115	13829	14078
202	14807	15057
6	14807	15057
53	15460	15709
165	15460	15709
166	16100	16350
43	16100	16350
192	16745	16994
41	16745	16994
132	17386	17635
84	17386	17635
211	18044	18296
19	18044	18296
72	18726	18975
143	18726	18975
237	19361	19613
6	19361	19613
87	296	576
164	296	576
67	975	1224
160	975	1224
148	1622	1872
81	1622	1872
138	2263	2512
79	2263	2512
172	2904	3153
27	2904	3153
133	3545	3794
78	3545	3794
68	4194	4445
155	4194	4445
234	4858	5110
0	4858	5110
132	5492	5685
43	5492	5685
106	6080	6332
129	6080	6332
45	6721	6977
175	6721	6977
178	7405	7655
60	7405	7655
55	8060	8309
150	8060	8309
49	8707	8959
164	8707	8959
111	9367	9615
107	9367	9615
194	10011	10261
22	10011	10261
152	10672	10922
77	10672	10922
132	11313	11562
86	11313	11562
98	12017	12269
78	12017	12269
83	12685	12934
127	12685	12934
120	13346	13596
91	13346	13596
187	14041	14291
23	14041	14291
188	14738	14987
34	14738	14987
193	15402	15652
50	15402	15652
62	16052	16302
23	16052	16302
39	16707	16958
0	16707	16958
233	17349	17598
0	17349	17598
93	17969	18226
112	17969	18226
34	18628	18878
179	18628	18878
64	19289	19538
144	19289	19538
185	431	680
36	431	680
131	1188	1438
87	1188	1438
177	1898	2148
53	1898	2148
139	2537	2786
75	2537	2786
28	3181	3430
190	3181	3430
73	3820	4070
146	3820	4070
114	4514	4764
110	4514	4764
162	5139	5388
69	5139	5388
159	5798	6047
16	5798	6047
200	6441	6691
30	6441	6691
247	7087	7337
0	7087	7337
66	7741	7991
