time	a	b
227	17854	18103
227	17854	18103
205	18497	18746
205	18497	18746
163	19159	19409
163	19159	19409
208	294	543
208	294	543
221	938	1188
221	938	1188
205	1603	1852
205	1603	1852
183	2249	2498
183	2249	2498
203	2892	3141
203	2892	3141
203	3532	3784
203	3532	3784
215	4190	4439
215	4190	4439
191	4845	5094
191	4845	5094
219	5485	5734
219	5485	5734
213	6125	6376
213	6125	6376
214	6790	7039
214	6790	7039
198	7492	7741
198	7492	7741
188	8132	8382
188	8132	8382
217	8810	9059
217	8810	9059
216	9445	9694
216	9445	9694
185	10159	10409
185	10159	10409
234	10892	11142
234	10892	11142
201	11574	11825
201	11574	11825
219	12254	12504
219	12254	12504
235	12859	13115
235	12859	13115
228	13510	13759
228	13510	13759
205	14152	14402
205	14152	14402
161	14846	15031
161	14846	15031
199	15420	15669
199	15420	15669
230	16084	16334
230	16084	16334
211	16712	16961
211	16712	16961
226	17353	17604
226	17353	17604
203	18011	18260
203	18011	18260
227	18675	18930
227	18675	18930
214	19366	19616
214	19366	19616
179	314	564
179	314	564
115	972	1223
115	972	1223
236	1613	1864
236	1613	1864
197	2255	2505
197	2255	2505
227	2926	3176
227	2926	3176
199	3622	3871
199	3622	3871
121	4297	4547
121	4297	4547
200	4937	5188
200	4937	5188
124	5607	5802
124	5607	5802
212	6210	6461
212	6210	6461
194	6843	7093
194	6843	7093
219	7541	7791
219	7541	7791
41	8186	8437
41	8186	8437
159	8819	9069
159	8819	9069
0	9448	9698
0	9448	9698
100	10079	10329
100	10079	10329
159	10718	10968
159	10718	10968
85	11328	11578
85	11328	11578
37	11950	12200
37	11950	12200
60	12604	12855
60	12604	12855
71	13231	13481
71	13231	13481
35	13871	14126
35	13871	14126
161	14555	14806
161	14555	14806
99	15190	15441
99	15190	15441
222	15829	16080
222	15829	16080
139	16450	16700
139	16450	16700
109	17095	17343
109	17095	17343
205	17803	18053
205	17803	18053
169	18439	18690
169	18439	18690
89	19069	19319
89	19069	19319
200	293	544
200	293	544
183	965	1213
183	965	1213
212	1593	1842
212	1593	1842
225	2250	2498
225	2250	2498
161	2947	3196
161	2947	3196
142	3580	3831
142	3580	3831
233	4232	4483
233	4232	4483
182	4866	5117
182	4866	5117
93	5563	5814
93	5563	5814
202	6243	6494
202	6243	6494
225	6884	7135
225	6884	7135
219	7544	7795
219	7544	7795
206	8190	8440
206	8190	8440
224	8830	9086
224	8830	9086
203	9460	9710
203	9460	9710
221	10095	10343
221	10095	10343
222	10711	10962
222	10711	10962
162	11405	11655
162	11405	11655
225	12028	12277
225	12028	12277
242	12665	12944
242	12665	12944
128	13327	13578
128	13327	13578
83	13956	14071
83	13956	14071
173	14501	14752
173	14501	14752
202	15134	15385
202	15134	15385
219	15781	16032
219	15781	16032
213	16440	16690
213	16440	16690
207	17061	17310
207	17061	17310
205	17755	18005
205	17755	18005
134	18387	18635
134	18387	18635
163	19024	19276
163	19024	19276
156	2047	2297
156	2047	2297
70	2816	3067
70	2816	3067
51	3497	3749
51	3497	3749
95	4188	4438
95	4188	4438
117	4914	5164
117	4914	5164
124	5560	5810
124	5560	5810
150	6216	6467
150	6216	6467
151	6861	7112
151	6861	7112
98	7559	7809
98	7559	7809
161	8189	8440
161	8189	8440
122	8829	9080
122	8829	9080
145	9519	9770
145	9519	9770
134	10170	10421
134	10170	10421
115	10852	11104
115	10852	11104
114	11505	11757
114	11505	11757
65	12142	12393
65	12142	12393
121	12845	13095
121	12845	13095
222	13649	13901
222	13649	13901
62	14293	14479
62	14293	14479
181	14885	15137
181	14885	15137
170	15517	15766
170	15517	15766
101	16176	16426
101	16176	16426
163	16904	17153
163	16904	17153
79	17599	17851
79	17599	17851
124	18259	18510
124	18259	18510
112	18893	19144
112	18893	19144
117	19518	19769
117	19518	19769
208	20151	20402
208	20151	20402
177	20886	21135
177	20886	21135
174	21508	21759
174	21508	21759
223	339	589
223	339	589
219	990	1241
219	990	1241
213	1616	1865
213	1616	1865
222	2329	2580
222	2329	2580
220	3057	3309
220	3057	3309
230	3654	3914
230	3654	3914
207	4303	4554
207	4303	4554
213	4937	5188
213	4937	5188
175	5717	5912
175	5717	5912
219	6394	6646
219	6394	6646
231	7192	7443
231	7192	7443
225	7798	8057
225	7798	8057
211	8541	8794
211	8541	8794
222	9625	9875
222	9625	9875
204	10318	10568
204	10318	10568
223	11165	11415
223	11165	11415
211	11793	12044
211	11793	12044
235	12526	12778
235	12526	12778
214	13148	13402
214	13148	13402
232	13777	14029
232	13777	14029
224	14440	14690
224	14440	14690
228	15081	15331
228	15081	15331
225	15678	15935
225	15678	15935
210	16329	16578
210	16329	16578
216	17132	17382
216	17132	17382
234	17764	18019
234	17764	18019
231	18394	18643
231	18394	18643
217	19055	19305
217	19055	19305
229	19705	19954
229	19705	19954
211	20340	20592
211	20340	20592
214	295	547
214	295	547
221	890	1150
221	890	1150
224	1537	1786
224	1537	1786
216	2131	2384
216	2131	2384
209	2765	3013
209	2765	3013
226	3611	3867
226	3611	3867
210	4220	4469
210	4220	4469
216	4855	5105
216	4855	5105
204	5749	5998
204	5749	5998
217	6378	6628
217	6378	6628
211	7051	7300
211	7051	7300
204	7880	8130
204	7880	8130
207	8498	8747
207	8498	8747
213	9131	9382
213	9131	9382
212	9759	10011
212	9759	10011
222	10616	10866
222	10616	10866
228	11232	11482
228	11232	11482
203	11908	12157
203	11908	12157
209	12647	12897
209	12647	12897
222	13288	13537
222	13288	13537
231	13910	14160
231	13910	14160
92	14561	14676
92	14561	14676
216	15057	15307
216	15057	15307
211	15686	15935
211	15686	15935
228	16315	16566
228	16315	16566
206	16957	17208
206	16957	17208
178	17594	17844
178	17594	17844
205	18229	18478
205	18229	18478
217	18882	19131
217	18882	19131
214	19514	19764
214	19514	19764
224	371	620
224	371	620
218	998	1248
218	998	1248
225	1663	1912
225	1663	1912
225	2289	2540
225	2289	2540
222	2936	3186
222	2936	3186
218	3569	3821
218	3569	3821
218	4194	4444
218	4194	4444
214	4838	5088
214	4838	5088
227	5603	5859
227	5603	5859
227	6244	6494
227	6244	6494
224	7017	7267
224	7017	7267
223	7762	8011
223	7762	8011
215	8640	8892
215	8640	8892
215	9272	9527
215	9272	9527
227	9900	10150
227	9900	10150
225	10541	10791
225	10541	10791
219	11165	11415
219	11165	11415
217	11793	12042
217	11793	12042
150	12430	12617
150	12430	12617
210	12986	13237
210	12986	13237
215	13758	14008
215	13758	14008
220	14417	14669
220	14417	14669
224	15206	15456
224	15206	15456
226	15834	16083
226	15834	16083
218	16471	16721
218	16471	16721
223	17087	17336
223	17087	17336
221	17773	18022
221	17773	18022
218	18391	18640
218	18391	18640
222	19118	19367
222	19118	19367
224	19747	19998
224	19747	19998
238	311	562
238	311	562
224	978	1227
224	978	1227
248	1641	1910
248	1641	1910
122	2351	2602
122	2351	2602
226	3060	3310
226	3060	3310
230	3714	3977
230	3714	3977
223	4462	4712
223	4462	4712
215	5113	5361
215	5113	5361
229	5760	6010
229	5760	6010
170	6455	6649
170	6455	6649
232	7577	7828
232	7577	7828
227	8298	8549
227	8298	8549
227	8962	9212
227	8962	9212
224	9806	10057
224	9806	10057
232	10469	10720
232	10469	10720
225	11661	11909
225	11661	11909
139	12362	12612
139	12362	12612
217	13060	13311
217	13060	13311
239	13744	13994
239	13744	13994
229	14408	14658
229	14408	14658
229	15072	15323
229	15072	15323
233	15714	15965
233	15714	15965
223	16423	16675
223	16423	16675
224	17176	17426
224	17176	17426
230	17829	18079
230	17829	18079
225	18482	18733
225	18482	18733
230	19154	19406
230	19154	19406
186	19809	20059
186	19809	20059
218	20454	20704
218	20454	20704
236	21116	21366
236	21116	21366
224	355	607
224	355	607
231	994	1245
231	994	1245
223	1643	1894
223	1643	1894
227	2318	2568
227	2318	2568
224	2980	3231
224	2980	3231
232	3661	3910
232	3661	3910
220	4331	4581
220	4331	4581
200	4978	5228
200	4978	5228
206	5767	6018
206	5767	6018
217	6421	6671
217	6421	6671
223	7074	7325
223	7074	7325
233	8232	8482
233	8232	8482
239	8884	9135
239	8884	9135
222	9565	9816
222	9565	9816
214	10226	10477
214	10226	10477
217	10880	11131
217	10880	11131
205	11525	11774
205	11525	11774
170	12253	12503
170	12253	12503
234	12910	13164
234	12910	13164
227	13555	13806
227	13555	13806
199	14202	14453
199	14202	14453
219	14859	15110
219	14859	15110
220	15510	15758
220	15510	15758
0	16167	16284
0	16167	16284
217	16718	16966
217	16718	16966
204	17348	17599
204	17348	17599
87	18002	18117
87	18002	18117
228	18539	18790
228	18539	18790
215	19202	19453
215	19202	19453
228	20073	20324
228	20073	20324
222	404	655
222	404	655
230	1059	1309
230	1059	1309
227	1741	1991
227	1741	1991
226	2422	2672
226	2422	2672
221	3112	3363
221	3112	3363
222	3790	4040
222	3790	4040
150	4458	4708
150	4458	4708
220	5175	5424
220	5175	5424
231	5859	6109
231	5859	6109
171	6523	6708
171	6523	6708
220	6999	7249
220	6999	7249
237	7927	8177
237	7927	8177
236	8597	8847
236	8597	8847
236	9280	9530
236	9280	9530
229	9946	10196
229	9946	10196
187	10654	10903
187	10654	10903
18	11314	11564
18	11314	11564
213	12357	12607
213	12357	12607
231	13141	13390
231	13141	13390
240	14206	14457
240	14206	14457
229	14909	15160
229	14909	15160
248	15580	15832
248	15580	15832
249	16322	16572
249	16322	16572
248	17064	17313
248	17064	17313
245	18031	18281
245	18031	18281
34	18705	18956
34	18705	18956
218	19361	19611
218	19361	19611
227	20256	20506
227	20256	20506
216	20893	21144
216	20893	21144
234	21659	21910
234	21659	21910
230	369	619
230	369	619
225	1037	1287
225	1037	1287
220	1696	1945
220	1696	1945
230	2370	2620
230	2370	2620
234	3059	3311
234	3059	3311
239	3714	3965
239	3714	3965
229	4379	4631
229	4379	4631
230	5029	5278
230	5029	5278
244	5687	5936
244	5687	5936
180	6336	6532
180	6336	6532
238	6953	7203
238	6953	7203
237	7638	7888
237	7638	7888
241	8276	8528
241	8276	8528
220	8938	9187
220	8938	9187
220	9595	9846
220	9595	9846
219	10285	10534
219	10285	10534
234	10918	11167
234	10918	11167
224	11569	11818
224	11569	11818
209	12216	12465
209	12216	12465
225	12889	13138
225	12889	13138
227	13534	13785
227	13534	13785
241	14215	14465
241	14215	14465
240	14903	15152
240	14903	15152
232	15556	15806
232	15556	15806
197	16198	16450
197	16198	16450
226	16870	17121
226	16870	17121
220	17518	17767
220	17518	17767
234	18170	18425
234	18170	18425
235	18834	19083
235	18834	19083
239	19480	19730
239	19480	19730
228	339	589
228	339	589
233	1003	1252
233	1003	1252
228	1663	1913
228	1663	1913
241	2326	2575
241	2326	2575
220	2992	3242
220	2992	3242
232	3651	3901
232	3651	3901
229	4290	4542
229	4290	4542
240	4940	5196
240	4940	5196
219	5593	5842
219	5593	5842
226	6336	6585
226	6336	6585
222	7012	7262
222	7012	7262
236	7670	7920
236	7670	7920
218	8351	8601
218	8351	8601
229	8997	9247
229	8997	9247
213	9634	9884
213	9634	9884
237	10305	10557
237	10305	10557
223	10953	11202
223	10953	11202
230	11587	11837
230	11587	11837
224	12222	12471
224	12222	12471
219	12868	13117
219	12868	13117
212	13639	13888
212	13639	13888
230	14284	14535
230	14284	14535
225	14986	15235
225	14986	15235
102	15624	15739
102	15624	15739
201	16150	16401
201	16150	16401
221	16810	17059
221	16810	17059
100	17460	17575
100	17460	17575
210	17972	18221
210	17972	18221
235	18612	18861
235	18612	18861
221	19436	19687
221	19436	19687
226	334	584
226	334	584
233	991	1241
233	991	1241
237	1633	1882
237	1633	1882
231	2293	2544
231	2293	2544
229	2953	3202
229	2953	3202
239	3595	3844
239	3595	3844
232	4251	4501
232	4251	4501
236	4911	5160
236	4911	5160
234	5558	5807
234	5558	5807
181	6244	6430
181	6244	6430
240	6754	7006
240	6754	7006
232	7459	7710
232	7459	7710
235	8151	8401
235	8151	8401
240	8822	9072
240	8822	9072
245	9468	9719
245	9468	9719
233	10119	10368
233	10119	10368
239	10764	11014
239	10764	11014
230	11443	11693
230	11443	11693
222	12089	12340
222	12089	12340
238	12749	12998
238	12749	12998
229	13400	13650
229	13400	13650
228	14056	14306
228	14056	14306
227	14733	14983
227	14733	14983
239	15387	15636
239	15387	15636
232	16063	16313
232	16063	16313
228	16726	16975
228	16726	16975
220	17400	17649
220	17400	17649
221	18062	18311
221	18062	18311
221	18716	18965
221	18716	18965
231	19367	19617
231	19367	19617
74	310	561
74	310	561
231	945	1195
231	945	1195
92	1594	1844
92	1594	1844
150	2265	2515
150	2265	2515
104	2916	3167
104	2916	3167
204	3576	3826
204	3576	3826
109	4245	4495
109	4245	4495
83	4897	5148
83	4897	5148
128	5544	5795
128	5544	5795
162	6221	6415
162	6221	6415
0	6794	7044
0	6794	7044
33	8329	8579
33	8329	8579
244	9258	9509
244	9258	9509
144	9918	10168
144	9918	10168
115	10552	10803
115	10552	10803
137	11209	11459
137	11209	11459
188	11848	12099
188	11848	12099
65	12484	12735
65	12484	12735
169	13130	13379
169	13130	13379
101	13770	14020
101	13770	14020
83	14415	14665
83	14415	14665
34	15123	15373
34	15123	15373
40	15849	16105
40	15849	16105
124	16554	16804
124	16554	16804
201	17298	17546
201	17298	17546
207	18044	18295
207	18044	18295
208	18889	19140
208	18889	19140
225	19620	19871
225	19620	19871
210	20290	20541
210	20290	20541
214	20945	21194
214	20945	21194
206	408	657
206	408	657
228	1036	1287
228	1036	1287
139	1656	1906
139	1656	1906
261	2298	2573
261	2298	2573
214	3010	3259
214	3010	3259
227	3642	3892
227	3642	3892
218	4295	4546
218	4295	4546
89	4939	5190
89	4939	5190
111	5578	5828
111	5578	5828
218	6209	6460
218	6209	6460
100	6951	7201
100	6951	7201
192	8176	8427
192	8176	8427
233	8799	9050
233	8799	9050
214	9458	9709
214	9458	9709
230	10115	10365
230	10115	10365
235	10755	11004
235	10755	11004
231	11399	11650
231	11399	11650
172	12026	12277
172	12026	12277
202	12640	12891
202	12640	12891
193	13292	13542
193	13292	13542
205	13944	14193
205	13944	14193
194	14583	14834
194	14583	14834
230	15284	15533
230	15284	15533
109	15909	16025
109	15909	16025
219	16442	16690
219	16442	16690
239	17093	17345
239	17093	17345
113	17746	17862
113	17746	17862
224	18229	18479
224	18229	18479
233	18867	19118
233	18867	19118
132	19678	19928
132	19678	19928
215	388	639
215	388	639
228	1040	1291
228	1040	1291
180	1695	1945
180	1695	1945
212	2341	2592
212	2341	2592
222	2985	3236
222	2985	3236
166	3608	3859
166	3608	3859
208	4282	4532
208	4282	4532
70	4940	5191
70	4940	5191
167	5573	5825
167	5573	5825
147	6214	6398
147	6214	6398
160	6668	6919
160	6668	6919
188	7408	7658
188	7408	7658
134	8047	8299
134	8047	8299
159	8697	8945
159	8697	8945
125	9353	9603
125	9353	9603
16	9997	10248
16	9997	10248
146	10635	10885
146	10635	10885
3	11286	11536
3	11286	11536
73	11930	12181
73	11930	12181
203	12581	12831
203	12581	12831
209	13217	13467
209	13217	13467
207	13855	14106
207	13855	14106
200	14555	14805
200	14555	14805
214	15180	15430
214	15180	15430
224	15809	16058
224	15809	16058
156	16445	16694
156	16445	16694
163	17082	17333
163	17082	17333
68	17738	17988
68	17738	17988
111	18385	18635
111	18385	18635
205	19367	19617
205	19367	19617
227	307	558
227	307	558
228	956	1206
228	956	1206
206	1587	1837
206	1587	1837
233	2256	2507
233	2256	2507
210	2912	3162
210	2912	3162
232	3554	3804
232	3554	3804
231	4315	4566
231	4315	4566
221	5008	5258
221	5008	5258
225	5643	5892
225	5643	5892
169	6289	6485
169	6289	6485
180	6898	7146
180	6898	7146
192	7592	7842
192	7592	7842
171	8222	8472
171	8222	8472
187	9230	9480
187	9230	9480
166	9860	10109
166	9860	10109
197	10496	10746
197	10496	10746
202	11130	11380
202	11130	11380
176	11775	12024
176	11775	12024
210	12444	12696
210	12444	12696
172	13101	13350
172	13101	13350
179	13734	13984
179	13734	13984
229	14367	14616
229	14367	14616
235	15002	15251
235	15002	15251
187	15652	15902
187	15652	15902
198	16314	16564
198	16314	16564
174	16964	17214
174	16964	17214
218	17610	17860
218	17610	17860
204	18249	18500
204	18249	18500
133	18896	19146
133	18896	19146
237	19532	19787
237	19532	19787
231	333	582
231	333	582
230	1036	1285
230	1036	1285
229	1713	1965
229	1713	1965
231	2345	2596
231	2345	2596
223	2970	3221
223	2970	3221
227	3663	3914
227	3663	3914
227	4441	4691
227	4441	4691
222	5182	5432
222	5182	5432
221	5811	6060
221	5811	6060
231	6424	6674
231	6424	6674
222	7187	7436
222	7187	7436
218	7873	8125
218	7873	8125
234	8512	8763
234	8512	8763
226	9133	9383
226	9133	9383
233	9764	10015
233	9764	10015
234	10403	10652
234	10403	10652
232	11076	11327
232	11076	11327
229	11715	11970
229	11715	11970
236	12392	12643
236	12392	12643
229	13020	13269
229	13020	13269
190	13651	13901
190	13651	13901
211	14289	14538
211	14289	14538
227	14959	15214
227	14959	15214
102	15600	15715
102	15600	15715
241	16119	16370
241	16119	16370
219	16783	17033
219	16783	17033
109	17419	17533
109	17419	17533
226	17932	18182
226	17932	18182
232	18574	18826
232	18574	18826
228	19391	19641
228	19391	19641
206	292	543
206	292	543
195	930	1180
195	930	1180
195	1581	1831
195	1581	1831
172	2240	2489
172	2240	2489
195	2908	3158
195	2908	3158
214	3550	3800
214	3550	3800
204	4188	4438
204	4188	4438
210	4803	5055
210	4803	5055
220	5454	5702
220	5454	5702
153	6094	6280
153	6094	6280
195	6533	6783
195	6533	6783
112	7332	7582
112	7332	7582
149	7984	8233
149	7984	8233
147	8630	8879
147	8630	8879
178	9284	9533
178	9284	9533
169	9934	10183
169	9934	10183
190	10568	10817
190	10568	10817
176	11209	11458
176	11209	11458
190	11854	12104
190	11854	12104
180	12502	12752
180	12502	12752
154	13132	13383
154	13132	13383
135	13799	14048
135	13799	14048
216	14476	14732
216	14476	14732
171	15124	15373
171	15124	15373
176	15779	16030
176	15779	16030
231	16424	16673
231	16424	16673
167	17072	17324
167	17072	17324
217	17975	18225
217	17975	18225
159	18600	18850
159	18600	18850
160	19232	19482
160	19232	19482
226	543	830
226	543	830
170	1217	1466
170	1217	1466
182	1847	2096
182	1847	2096
226	2491	2741
226	2491	2741
203	3120	3371
203	3120	3371
173	3748	3997
173	3748	3997
121	4379	4630
121	4379	4630
65	5017	5266
65	5017	5266
76	5643	5838
76	5643	5838
145	6215	6465
145	6215	6465
219	6854	7108
219	6854	7108
234	7496	7746
234	7496	7746
182	8138	8387
182	8138	8387
216	8776	9025
216	8776	9025
133	9408	9658
133	9408	9658
180	10141	10392
180	10141	10392
193	10765	11014
193	10765	11014
118	11472	11735
118	11472	11735
213	12107	12359
213	12107	12359
210	12750	13000
210	12750	13000
223	13381	13630
223	13381	13630
175	14022	14272
175	14022	14272
231	14697	14947
231	14697	14947
227	15333	15581
227	15333	15581
109	15998	16247
109	15998	16247
59	16633	16883
59	16633	16883
122	17267	17517
122	17267	17517
2	17900	18150
2	17900	18150
58	18530	18781
58	18530	18781
156	19182	19432
156	19182	19432
206	291	542
206	291	542
218	999	1248
218	999	1248
229	1647	1898
229	1647	1898
226	2276	2525
226	2276	2525
226	2919	3168
226	2919	3168
212	3559	3810
212	3559	3810
213	4239	4490
213	4239	4490
212	4874	5122
212	4874	5122
219	5538	5787
219	5538	5787
46	6156	6407
46	6156	6407
225	6802	7051
225	6802	7051
227	7462	7711
227	7462	7711
223	8105	8355
223	8105	8355
233	8767	9022
233	8767	9022
227	9417	9667
227	9417	9667
229	10088	10338
229	10088	10338
213	10721	10972
213	10721	10972
106	11351	11600
106	11351	11600
210	11988	12239
210	11988	12239
222	12640	12891
222	12640	12891
214	13294	13545
214	13294	13545
38	13923	14038
38	13923	14038
18	14464	14716
18	14464	14716
222	15121	15372
222	15121	15372
213	15753	16004
213	15753	16004
214	16389	16638
214	16389	16638
206	17019	17269
206	17019	17269
67	17650	17899
67	17650	17899
232	18305	18554
232	18305	18554
222	18994	19245
222	18994	19245
224	317	568
224	317	568
136	955	1206
136	955	1206
172	1597	1847
172	1597	1847
224	2242	2491
224	2242	2491
198	2880	3131
198	2880	3131
129	3526	3777
129	3526	3777
142	4184	4435
142	4184	4435
220	4827	5078
220	4827	5078
163	5470	5725
163	5470	5725
123	6126	6376
123	6126	6376
197	6756	7008
197	6756	7008
128	7423	7673
128	7423	7673
109	8050	8301
109	8050	8301
176	8690	8939
176	8690	8939
140	9333	9584
140	9333	9584
211	9972	10222
211	9972	10222
74	10602	10854
74	10602	10854
58	11243	11491
58	11243	11491
95	11865	12049
95	11865	12049
231	12442	12697
231	12442	12697
120	13089	13339
120	13089	13339
76	13719	13968
76	13719	13968
2	14475	14725
2	14475	14725
3	15538	15788
3	15538	15788
42	16214	16464
42	16214	16464
51	16867	17117
51	16867	17117
145	17496	17745
145	17496	17745
109	18128	18378
109	18128	18378
133	18761	19012
133	18761	19012
207	19408	19711
207	19408	19711
222	282	531
222	282	531
189	900	1150
189	900	1150
226	1526	1776
226	1526	1776
217	2163	2412
217	2163	2412
197	2812	3062
197	2812	3062
193	3464	3714
193	3464	3714
208	4100	4349
208	4100	4349
185	4850	5100
185	4850	5100
193	5478	5728
193	5478	5728
180	6153	6403
180	6153	6403
175	6793	7042
175	6793	7042
227	7476	7725
227	7476	7725
204	8115	8367
204	8115	8367
164	8885	9137
164	8885	9137
192	9536	9787
192	9536	9787
186	10182	10432
186	10182	10432
216	10816	11073
216	10816	11073
219	11478	11727
219	11478	11727
168	12149	12398
168	12149	12398
208	12938	13187
208	12938	13187
185	13633	13883
185	13633	13883
200	14327	14578
200	14327	14578
180	15001	15250
180	15001	15250
209	15735	15987
209	15735	15987
191	16446	16695
191	16446	16695
222	17113	17362
222	17113	17362
202	17791	18039
202	17791	18039
148	18492	18688
148	18492	18688
202	19242	19491
202	19242	19491
196	19875	20125
196	19875	20125
203	286	538
203	286	538
181	911	1161
181	911	1161
225	1542	1791
225	1542	1791
202	2169	2420
202	2169	2420
184	2792	3042
184	2792	3042
218	3447	3703
218	3447	3703
197	4077	4326
197	4077	4326
210	4836	5087
210	4836	5087
234	5465	5720
234	5465	5720
190	6152	6403
190	6152	6403
190	6804	7053
190	6804	7053
203	7448	7698
203	7448	7698
231	8076	8325
231	8076	8325
225	8711	8962
225	8711	8962
98	9358	9474
98	9358	9474
216	9855	10104
216	9855	10104
208	10835	11084
208	10835	11084
183	11468	11717
183	11468	11717
235	12156	12406
235	12156	12406
194	12782	13032
194	12782	13032
195	13407	13657
195	13407	13657
237	14034	14283
237	14034	14283
177	14696	14946
177	14696	14946
193	15341	15591
193	15341	15591
222	15986	16235
222	15986	16235
211	16628	16877
211	16628	16877
207	17281	17535
207	17281	17535
200	17945	18195
200	17945	18195
197	18586	18835
197	18586	18835
205	19234	19489
205	19234	19489
226	305	554
226	305	554
229	928	1180
229	928	1180
152	1564	1813
152	1564	1813
223	2214	2463
223	2214	2463
227	3109	3358
227	3109	3358
220	3739	3988
220	3739	3988
214	4372	4621
214	4372	4621
225	4994	5245
225	4994	5245
225	5615	5864
225	5615	5864
244	6263	6515
244	6263	6515
237	6905	7156
237	6905	7156
150	7603	7852
150	7603	7852
238	8199	8456
238	8199	8456
218	8947	9199
218	8947	9199
238	9616	9867
238	9616	9867
223	10319	10570
223	10319	10570
227	10961	11210
227	10961	11210
166	11589	11838
166	11589	11838
233	12227	12476
233	12227	12476
241	12864	13113
241	12864	13113
251	13504	13790
251	13504	13790
219	14184	14434
219	14184	14434
152	14856	15041
152	14856	15041
229	15423	15672
229	15423	15672
213	16048	16299
213	16048	16299
239	16683	16933
239	16683	16933
194	17281	17532
194	17281	17532
226	17919	18169
226	17919	18169
227	18551	18800
227	18551	18800
226	19189	19439
226	19189	19439
235	299	549
235	299	549
232	954	1203
232	954	1203
238	1605	1856
238	1605	1856
230	2261	2512
230	2261	2512
215	3016	3268
215	3016	3268
224	3645	3894
224	3645	3894
237	4294	4545
237	4294	4545
239	4939	5189
239	4939	5189
89	5581	5776
89	5581	5776
237	6185	6437
237	6185	6437
243	6826	7075
243	6826	7075
225	7508	7757
225	7508	7757
238	8156	8408
238	8156	8408
208	8810	9060
208	8810	9060
196	9508	9759
196	9508	9759
230	10198	10448
230	10198	10448
225	10955	11206
225	10955	11206
218	11666	11915
218	11666	11915
248	12316	12565
248	12316	12565
170	13009	13260
170	13009	13260
223	13641	13890
223	13641	13890
245	14307	14559
245	14307	14559
101	15025	15274
101	15025	15274
222	15670	15919
222	15670	15919
239	16293	16550
239	16293	16550
225	16956	17206
225	16956	17206
232	17616	17866
232	17616	17866
216	18300	18549
216	18300	18549
228	18960	19210
228	18960	19210
234	19622	19871
234	19622	19871
134	292	542
134	292	542
130	923	1173
130	923	1173
166	1558	1809
166	1558	1809
75	2211	2460
75	2211	2460
162	2839	3089
162	2839	3089
213	3490	3740
213	3490	3740
116	4132	4382
116	4132	4382
183	4776	5026
183	4776	5026
86	5401	5651
86	5401	5651
211	6056	6306
211	6056	6306
210	6704	6953
210	6704	6953
193	7398	7648
193	7398	7648
10	8027	8276
10	8027	8276
129	8680	8930
129	8680	8930
169	9307	9556
169	9307	9556
132	9954	10203
132	9954	10203
195	10601	10850
195	10601	10850
231	11240	11490
231	11240	11490
170	11876	12125
170	11876	12125
215	12507	12757
215	12507	12757
174	13137	13387
174	13137	13387
103	13770	13885
103	13770	13885
234	14328	14576
234	14328	14576
135	14958	15208
135	14958	15208
214	15613	15863
214	15613	15863
168	16266	16516
168	16266	16516
201	16921	17171
201	16921	17171
176	17554	17803
176	17554	17803
248	18203	18489
248	18203	18489
216	18879	19128
216	18879	19128
227	311	560
227	311	560
229	947	1196
229	947	1196
209	1597	1847
209	1597	1847
233	2233	2484
233	2233	2484
221	2876	3126
221	2876	3126
221	3513	3763
221	3513	3763
235	4166	4416
235	4166	4416
219	4788	5037
219	4788	5037
217	5430	5680
217	5430	5680
224	6071	6320
224	6071	6320
231	6719	6969
231	6719	6969
227	7402	7651
227	7402	7651
237	8056	8306
237	8056	8306
234	8704	8959
234	8704	8959
225	9357	9606
225	9357	9606
223	10010	10260
223	10010	10260
230	10665	10915
230	10665	10915
211	11311	11560
211	11311	11560
171	11949	12133
171	11949	12133
233	12526	12775
233	12526	12775
230	13181	13432
230	13181	13432
216	13829	14078
216	13829	14078
208	14807	15057
208	14807	15057
218	15460	15709
218	15460	15709
209	16100	16350
209	16100	16350
233	16745	16994
233	16745	16994
218	17386	17635
218	17386	17635
230	18044	18296
230	18044	18296
215	18726	18975
215	18726	18975
243	19361	19613
243	19361	19613
253	296	576
253	296	576
227	975	1224
227	975	1224
229	1622	1872
229	1622	1872
217	2263	2512
217	2263	2512
199	2904	3153
199	2904	3153
211	3545	3794
211	3545	3794
223	4194	4445
223	4194	4445
234	4858	5110
234	4858	5110
175	5492	5685
175	5492	5685
235	6080	6332
235	6080	6332
220	6721	6977
220	6721	6977
238	7405	7655
238	7405	7655
205	8060	8309
205	8060	8309
213	8707	8959
213	8707	8959
218	9367	9615
218	9367	9615
216	10011	10261
216	10011	10261
229	10672	10922
229	10672	10922
218	11313	11562
218	11313	11562
176	12017	12269
176	12017	12269
210	12685	12934
210	12685	12934
211	13346	13596
211	13346	13596
210	14041	14291
210	14041	14291
222	14738	14987
222	14738	14987
243	15402	15652
243	15402	15652
85	16052	16302
85	16052	16302
39	16707	16958
39	16707	16958
233	17349	17598
233	17349	17598
205	17969	18226
205	17969	18226
213	18628	18878
213	18628	18878
208	19289	19538
208	19289	19538
221	431	680
221	431	680
218	1188	1438
218	1188	1438
230	1898	2148
230	1898	2148
214	2537	2786
214	2537	2786
218	3181	3430
218	3181	3430
219	3820	4070
219	3820	4070
224	4514	4764
224	4514	4764
231	5139	5388
231	5139	5388
175	5798	6047
175	5798	6047
230	6441	6691
230	6441	6691
247	7087	7337
247	7087	7337
206	7741	7991
