ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87100	13:06:40.811																			Unclassified	1582						5230																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87116	13:06:40.827																			Unclassified	1582						5231																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87133	13:06:40.844																			Unclassified	1582						5232																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87150	13:06:40.861																			Unclassified	17						5233	621	189	617	153	619	171	619	171													0.63870	0.83522	0.47595	0.79878	510.99	507.71	5.23	5.19	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87166	13:06:40.877																			Unclassified	782						5234																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87183	13:06:40.894																			Unclassified	782						5235																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87200	13:06:40.911																			Unclassified	782						5236																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87216	13:06:40.927																			Unclassified	782						5237																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87233	13:06:40.944																			Unclassified	782						5238																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87250	13:06:40.961																			Unclassified	782						5239																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87266	13:06:40.977																			Unclassified	782						5240																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87283	13:06:40.994																			Unclassified	782						5241																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87300	13:06:41.011																			Unclassified	782						5242																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87316	13:06:41.027																			Unclassified	782						5243																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87333	13:06:41.044																			Unclassified	782						5244																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87350	13:06:41.061																			Unclassified	782						5245																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87366	13:06:41.077																			Unclassified	782						5246																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87383	13:06:41.094																			Unclassified	782						5247																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87399	13:06:41.111																			Unclassified	782						5248																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87416	13:06:41.127																			Unclassified	782						5249																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87433	13:06:41.144																			Unclassified	782						5250																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87449	13:06:41.160																			Unclassified	782						5251																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87466	13:06:41.177																			Unclassified	782						5252																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87483	13:06:41.194																			Unclassified	782						5253																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87499	13:06:41.210																			Unclassified	782						5254																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87516	13:06:41.227																			Unclassified	782						5255																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87533	13:06:41.244																			Unclassified	782						5256																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87549	13:06:41.260																			Unclassified	782						5257																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87566	13:06:41.277																			Unclassified	782						5258																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87583	13:06:41.294																			Unclassified	782						5259																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87599	13:06:41.310																			Unclassified	782						5260																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87616	13:06:41.327																			Unclassified	782						5261																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87633	13:06:41.344																			Unclassified	782						5262																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87649	13:06:41.360																			Unclassified	782						5263																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87666	13:06:41.377																			Unclassified	782						5264																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87683	13:06:41.394																			Unclassified	782						5265																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87699	13:06:41.410																			Unclassified	782						5266																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87716	13:06:41.427																			Unclassified	782						5267																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87733	13:06:41.444																			Unclassified	782						5268																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87749	13:06:41.460																			Unclassified	782						5269																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87766	13:06:41.477																			Unclassified	782						5270																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87783	13:06:41.494																			Unclassified	782						5271																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87799	13:06:41.510																			Unclassified	782						5272																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87815	13:06:41.526																			Unclassified	782						5273																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87832	13:06:41.543																			Unclassified	782						5274																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87850	13:06:41.561																			Unclassified	782						5275																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87866	13:06:41.578																			Unclassified	782						5276																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87881	13:06:41.592																			Unclassified	782						5277																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87898	13:06:41.609																			Unclassified	782						5278																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87915	13:06:41.626																			Unclassified	782						5279																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87932	13:06:41.643																			Unclassified	782						5280																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87949	13:06:41.660																			Unclassified	17						5281	985	313	959	307	972	310	972	310													0.63281	0.82861	0.63294	0.82863	489.90	489.90	4.86	4.67	1	3				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87966	13:06:41.677																			Unclassified	83						5282																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87981	13:06:41.692																			Unclassified	83						5283																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									87999	13:06:41.710																			Unclassified	83						5284																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									88016	13:06:41.727																			Unclassified	83						5285																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									88032	13:06:41.744																			Unclassified	83						5286																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	sun .wmv	0	0	1280	1024									88034	13:06:41.746										48	MovieEnd	sun .wmv							Unclassified	83																																								
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88049	13:06:41.760																			Unclassified	17						5287	1027	268	998	234	1012	251															0.62800	0.83091	0.62860	0.83090	489.90	500.37	4.94	4.84	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88066	13:06:41.777																	89		Fixation	100			1.17	17.80	140.83	5288	1037	274	1007	243	1022	258															0.62796	0.83076	0.62851	0.83075	489.90	499.92	4.92	4.82	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88083	13:06:41.794																	89		Fixation	100			1.17	17.80	140.83	5289	1030	272	999	241	1014	256															0.62779	0.83089	0.62834	0.83088	489.90	499.91	4.97	4.87	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88099	13:06:41.810																	89		Fixation	100			1.17	17.80	140.83	5290	1024	283	992	253	1008	268															0.62764	0.83126	0.62818	0.83126	489.90	499.81	4.98	4.88	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88116	13:06:41.827																	89		Fixation	100			1.17	17.80	140.83	5291	1026	278	995	248	1010	263															0.62762	0.83184	0.62816	0.83183	489.90	499.57	4.96	4.85	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88132	13:06:41.843																	89		Fixation	100			1.17	17.80	140.83	5292	1028	277	996	248	1012	262															0.62768	0.83252	0.62820	0.83252	489.90	499.20	5.02	4.91	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88149	13:06:41.860																	89		Fixation	100			1.17	17.80	140.83	5293	1039	252	998	243	1018	247															0.62816	0.83321	0.62824	0.83323	498.40	498.88	5.08	4.89	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88165	13:06:41.877																		149	Saccade	50						5294	961	236	916	225	938	230															0.62943	0.83349	0.62953	0.83351	498.83	498.83	5.13	4.93	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88182	13:06:41.893																		149	Saccade	50						5295	811	210	751	193	781	201															0.63187	0.83352	0.63197	0.83354	498.55	498.55	5.15	4.94	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88199	13:06:41.910																		149	Saccade	50						5296	681	203	606	183	643	193															0.63380	0.83439	0.63384	0.83441	498.17	498.17	5.16	4.96	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88216	13:06:41.927																	90		Fixation	117			17.25	170.79	152.98	5297	670	197	593	175	631	186															0.63443	0.83575	0.63447	0.83577	497.98	497.98	5.19	4.98	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88232	13:06:41.943																	90		Fixation	117			17.25	170.79	152.98	5298	657	205	573	184	615	194															0.63453	0.83729	0.63448	0.83732	497.68	497.68	5.16	4.96	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88249	13:06:41.960																	90		Fixation	117			17.25	170.79	152.98	5299	662	203	578	182	620	192															0.63474	0.83861	0.63468	0.83863	497.11	497.11	5.14	4.94	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88266	13:06:41.977																	90		Fixation	117			17.25	170.79	152.98	5300	667	149	578	174	622	161															0.63613	0.83985	0.63497	0.83992	514.97	496.98	5.36	4.98	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88282	13:06:41.993																	90		Fixation	117			17.25	170.79	152.98	5301	661	147	594	173	627	160															0.63626	0.84099	0.63538	0.84106	515.16	496.56	5.35	4.95	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88299	13:06:42.010																	90		Fixation	117			17.25	170.79	152.98	5302	672	195	596	173	634	184															0.63554	0.84195	0.63558	0.84197	496.65	496.65	5.10	4.90	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88316	13:06:42.027																	90		Fixation	117			17.25	170.79	152.98	5303	665	156	587	182	626	169															0.63676	0.84267	0.63572	0.84274	514.73	496.40	5.37	4.98	3	1				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88332	13:06:42.044																		150	Saccade	17						5304	663	199	678	172	670	185															0.63587	0.84312	0.46956	0.82226	496.16	496.40	5.15	5.16	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88349	13:06:42.060																			Unclassified	83						5305																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88366	13:06:42.077																			Unclassified	83						5306																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88382	13:06:42.093																			Unclassified	83						5307																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88399	13:06:42.110																			Unclassified	83						5308																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88416	13:06:42.127																			Unclassified	83						5309																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88432	13:06:42.143																			Unclassified	17						5310	655	197	608	152	631	174															0.63775	0.83399	0.47223	0.81054	496.46	503.02	5.14	5.22	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88449	13:06:42.160																			Unclassified	50						5311	651	199	619	145	635	172															0.63839	0.83080	0.47280	0.80725	496.43	503.02	5.16	5.19	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88465	13:06:42.176																			Unclassified	50						5312	657	195	614	148	635	171															0.63906	0.82771	0.47339	0.80412	496.84	503.11	5.12	5.16	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88482	13:06:42.193																			Unclassified	50						5313	653	204	622	157	637	180															0.63981	0.82516	0.47398	0.80148	496.92	503.37	5.05	5.20	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88499	13:06:42.210																		151	Saccade	17						5314	634	280	605	184	619	232															0.64054	0.82287	0.47453	0.79942	497.37	503.26	4.88	5.10	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88515	13:06:42.226																			Unclassified	249						5315																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88532	13:06:42.243																			Unclassified	249						5316																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter														88548	13:06:42.260																			Unclassified	249						5317																													4	4				
